NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
SÃO MATEUS DO SUL,PR,430,501.4932558139535,536.2674418604652,513.4425581395349,540.7179069767442,602.4651162790698,3.070945945945946,2
SÃO MIGUEL,RN,811,478.25930949445126,504.33057953144265,491.933045622688,521.1156596794082,627.940813810111,1.4929824561403509,1
SÃO MIGUEL ARCANJO,SP,213,501.28732394366193,535.3694835680751,517.3732394366198,550.7281690140845,617.0892018779343,2.8465517241379312,2
SÃO MIGUEL DO ARAGUAIA,GO,502,455.95756972111553,487.806374501992,474.1326693227092,493.2035856573705,611.593625498008,2.249097472924188,1
SÃO MIGUEL DO GUAMÁ,PA,1087,453.7303587856486,478.6097516099356,456.6844526218951,475.6848206071757,594.4618215271389,1.223596256684492,0
SÃO MIGUEL DO GUAPORÉ,RO,229,466.5986899563319,490.7681222707423,469.5515283842795,496.4589519650655,571.353711790393,2.174351585014409,1
SÃO MIGUEL DO IGUAÇU,PR,258,494.6635658914728,526.470542635659,507.8515503875969,544.4341085271318,594.7286821705426,3.445392491467577,2
SÃO MIGUEL DO OESTE,SC,999,502.87527527527527,530.889089089089,508.51421421421423,542.6375375375376,634.1941941941942,3.918103448275862,2
SÃO MIGUEL DOS CAMPOS,AL,898,460.2757238307349,484.4432071269488,472.93530066815146,499.8455456570156,612.0712694877506,1.6013900245298447,1
SÃO PAULO,SP,96448,515.194125331785,554.3803210019908,535.7298751658925,571.5872190195753,637.1012358991374,4.261908,2
SÃO PAULO DE OLIVENÇA,AM,257,430.531906614786,453.6568093385214,435.5719844357977,447.61167315175095,477.7431906614786,0.995850622406639,0
SÃO PEDRO DA ALDEIA,RJ,715,498.8584615384616,533.4913286713287,518.1362237762238,543.2012587412588,624.027972027972,3.1266163793103448,2
SÃO PEDRO DO PIAUÍ,PI,195,448.2246153846154,482.68512820512825,457.4123076923077,485.6246153846154,562.5641025641025,1.0982142857142858,0
SÃO RAIMUNDO DAS MANGABEIRAS,MA,439,449.8781321184511,467.2223234624146,442.75216400911165,471.4715261958998,552.4373576309795,1.432950191570881,0
SÃO RAIMUNDO NONATO,PI,1346,448.8017830609212,469.8088410104012,452.0635958395245,479.3609955423477,565.705794947994,1.3717105263157894,0
SÃO ROMÃO,MG,78,446.4782051282052,467.40512820512816,451.04743589743583,473.2089743589744,541.025641025641,1.279816513761468,0
SÃO ROQUE,SP,739,513.5997293640054,546.3428958051421,527.6204330175914,567.1737483085251,633.8565629228688,3.872317596566524,2
SÃO SEBASTIÃO,SP,453,494.1587196467991,527.7520971302429,517.7019867549669,538.9613686534217,601.6777041942605,3.2085346215781,2
SÃO SEBASTIÃO DA BOA VISTA,PA,435,451.163908045977,481.1777011494253,457.13770114942525,467.48091954022993,555.6321839080459,1.1629793510324484,0
SÃO SEBASTIÃO DE LAGOA DE ROÇA,PB,200,480.3735,507.7225,485.664,504.059,622.1,1.5240963855421688,1
SÃO SEBASTIÃO DO PARAÍSO,MG,925,505.1248648648649,541.1483243243243,523.2231351351352,568.8605405405406,683.5675675675676,3.1666666666666665,2
SÃO SEBASTIÃO DO PASSÉ,BA,352,469.3076704545454,511.3707386363636,492.16875,498.2491477272728,583.75,1.5643564356435644,1
SÃO SEPÉ,RS,287,501.3236933797909,542.930662020906,517.0529616724739,535.1738675958188,612.4738675958188,2.891691394658754,2
SÃO VICENTE,SP,1448,491.2448895027624,530.6470994475138,516.5013812154696,533.3884668508288,590.9806629834254,2.6641003079630443,2
SÃO VICENTE DO SERIDÓ,PB,221,470.57194570135744,489.5457013574661,461.641628959276,489.4190045248869,589.0497737556561,1.1636636636636637,1
SÃO VICENTE DO SUL,RS,482,490.4190871369295,519.0616182572614,496.4956431535269,525.4340248962656,608.1742738589212,2.584466019417476,1
SÃO VICENTE FERRER,MA,322,435.87298136645967,442.76925465838514,437.81801242236025,454.6288819875776,501.9254658385093,0.8842592592592593,0
SÍTIO NOVO DO TOCANTINS,TO,205,459.07268292682926,484.0473170731708,465.0526829268293,485.0819512195122,612.390243902439,1.8017543859649123,1
TABATINGA,AM,416,434.56875,457.3372596153846,440.8074519230769,453.6819711538462,464.9038461538461,1.3675429726996966,0
TABIRA,PE,794,472.565113350126,494.9944584382871,483.6557934508816,519.6903022670025,578.1360201511335,1.3471760797342194,1
TABOÃO DA SERRA,SP,3184,498.76903266331664,542.6933731155779,524.5181218592965,545.8036118090453,627.0854271356784,3.084869976359338,2
TABULEIRO DO NORTE,CE,508,478.4996062992126,502.9801181102362,493.2610236220473,524.5584645669292,598.1496062992126,1.4165316045380876,1
TAGUATINGA,TO,197,448.5522842639594,468.0893401015229,446.7939086294416,469.4634517766498,536.3451776649746,1.6408163265306122,0
TAILÂNDIA,PA,483,459.4171842650104,485.3476190476191,467.7946169772256,488.6461697722568,591.2215320910973,1.6415745856353592,1
TAIOBEIRAS,MG,564,486.09698581560286,514.5358156028369,498.4336879432624,547.3163120567376,629.5390070921986,2.095890410958904,2
TAIÓ,SC,332,487.1783132530121,510.1560240963855,479.0135542168675,516.1942771084338,578.855421686747,3.161042944785276,1
TAMBORIL,CE,425,451.0691764705882,479.1009411764706,471.5388235294118,484.6244705882353,556.4705882352941,0.9958123953098827,0
TANGARÁ DA SERRA,MT,1249,477.6618895116093,501.955804643715,486.7742193755004,518.9960768614892,610.0080064051241,2.998789346246973,1
TAPAUÁ,AM,82,442.3939024390244,452.6268292682927,439.8402439024391,451.9756097560976,534.6341463414634,1.3022388059701493,0
TAPEJARA,RS,475,490.1568421052632,524.1143157894736,503.3223157894737,535.9065263157895,633.8947368421053,3.2711864406779663,2
TAPEROÁ,PB,303,466.3963696369637,499.37920792079206,477.67062706270633,494.3217821782178,580.1320132013201,1.2073170731707317,1
TAPIRATIBA,SP,168,501.7761904761904,528.5077380952381,510.0869047619048,543.6505952380952,608.0952380952381,3.0138121546961325,2
TAQUARA,RS,501,507.9447105788423,548.8235528942115,528.6738522954091,559.9101796407185,649.9800399201597,3.635321100917431,2
TAQUARI,RS,192,485.1270833333333,519.4822916666667,501.43072916666665,531.4552083333333,611.3541666666666,3.2369477911646585,1
TAQUARITINGA,SP,371,506.1894878706199,526.7239892183288,518.5188679245283,555.022102425876,644.3126684636119,3.508728179551122,2
TARAUACÁ,AC,318,447.48710691823896,481.2600628930818,464.0606918238993,482.0003144654089,566.6666666666666,1.6606741573033708,0
TARTARUGALZINHO,AP,61,445.5180327868852,461.3,439.0147540983607,461.0655737704918,538.360655737705,1.511904761904762,0
TATUÍ,SP,837,505.5438470728794,538.1180406212665,523.846953405018,556.7928315412186,605.5913978494624,3.365819209039548,2
TAUBATÉ,SP,2657,523.8325931501694,561.6083552879187,542.7045540082801,584.442604441099,659.0139254798645,4.462077756532824,2
TAUÁ,CE,944,467.89322033898304,500.32838983050846,490.0986228813559,512.7173728813559,591.8855932203389,1.3218776194467727,1
TAVARES,PB,335,467.054328358209,495.3680597014925,483.9949253731343,533.7155223880598,617.6716417910447,1.062807881773399,1
TEFÉ,AM,538,446.44516728624535,466.01914498141264,453.5646840148698,473.2314126394052,534.2007434944238,1.5421052631578946,0
TEIXEIRA DE FREITAS,BA,1867,481.1344402785217,516.2350830208892,497.5343867166577,521.6517943224425,634.504552758436,2.1610137195121952,1
TEJUÇUOCA,CE,291,449.8371134020619,471.9876288659794,460.6752577319588,480.9883161512028,536.2886597938144,0.8337236533957846,0
TELÊMACO BORBA,PR,637,485.8345368916797,517.214442700157,499.04583987441134,517.548037676609,576.3265306122449,3.172902494331066,1
TEODORO SAMPAIO,SP,230,470.9552173913044,505.9343478260869,497.6773913043479,514.064347826087,577.8260869565217,2.405693950177936,1
TEOTÔNIO VILELA,AL,949,464.9478398314015,485.5306638566912,473.0561643835616,497.4461538461539,631.4436248682824,1.493781094527363,1
TERESINA,PI,22080,496.172857789855,524.5187273550724,506.2879891304348,541.4528940217391,662.3233695652174,2.5366761033681766,2
TERESÓPOLIS,RJ,1409,509.4360539389638,549.0919091554293,531.477146912704,570.4237047551455,673.3711852377572,3.527314548591144,2
TERRA NOVA DO NORTE,MT,68,467.9867647058823,484.02058823529416,464.7308823529412,485.239705882353,528.8235294117648,2.6666666666666665,0
TEUTÔNIA,RS,304,516.264144736842,559.6713815789474,542.1980263157895,570.3322368421053,678.2894736842105,3.663109756097561,2
TEÓFILO OTONI,MG,2200,496.4316818181818,529.1596818181819,510.44295454545454,546.0014090909091,642.7272727272727,2.492772667542707,2
TIANGUÁ,CE,1544,468.8351683937824,496.3748056994818,483.2930051813472,514.6071243523317,592.0595854922279,1.4390625,1
TIBAU,RN,200,468.578,494.1275,476.61550000000005,499.893,586.1,1.5648854961832062,1
TIETÊ,SP,467,511.9875802997859,540.0462526766595,525.0094218415418,567.3723768736617,655.6745182012847,3.5828402366863905,2
TIJUCAS,SC,422,497.2855450236967,535.8142180094787,512.0798578199052,539.3168246445498,605.781990521327,3.1493624772313296,2
TIMBAÚBA,PE,1347,465.21143281366,490.64046028210834,476.6689680772086,506.3723088344469,606.1469933184856,1.4578670177748518,1
TIMBIRAS,MA,376,448.6683510638297,466.00531914893617,446.4015957446808,474.45505319148936,536.0106382978723,0.9441913439635536,0
TIMBÓ,SC,372,514.9814516129032,547.7620967741935,523.155376344086,573.1612903225806,621.1827956989247,4.287344398340249,2
TIMON,MA,2657,464.80184418517126,489.24949190816704,477.3973654497554,497.19698908543467,612.6759503199097,1.5114926613126558,1
TIMÓTEO,MG,1059,524.9926345609065,555.3780925401322,531.1685552407932,588.5050991501416,703.7582625118035,3.602678571428572,2
TOBIAS BARRETO,SE,807,473.0541511771995,495.5078066914498,483.2627013630731,509.1802973977695,632.6641883519206,1.4729872881355932,1
TOCANTINÓPOLIS,TO,597,445.5601340033501,468.4986599664992,451.6175879396985,471.2030150753769,546.7001675041876,1.668421052631579,0
TOLEDO,PR,1777,507.0808666291503,533.4523353967361,517.00382667417,555.0247045582443,620.1125492402927,3.693738656987296,2
TOMÉ-AÇU,PA,1034,448.29748549323017,463.9446808510638,443.5466150870406,470.7528046421664,556.1315280464216,1.392059553349876,0
TONANTINS,AM,82,417.1817073170732,435.48292682926825,419.19756097560975,432.91707317073167,439.7560975609756,0.9695121951219512,0
TORRES,RS,794,495.1712846347607,526.4692695214105,509.94911838790927,538.0566750629723,599.4206549118388,2.74314096499527,2
TOUROS,RN,396,462.8568181818181,481.9411616161617,472.0641414141414,503.84090909090907,600.5050505050505,1.6813186813186811,1
TRAIPU,AL,205,458.3214634146341,481.30731707317074,455.1029268292683,494.5517073170732,608.2926829268292,1.2942307692307693,1
TRAIRI,CE,896,448.03504464285714,469.3915178571429,464.8707589285714,485.96194196428576,524.9107142857143,1.0909537856440512,0
TRAMANDAÍ,RS,445,491.2206741573034,523.4148314606741,510.4860674157303,521.2701123595506,578.0224719101124,2.6178385416666665,1
TRINDADE,GO,2118,472.6122285174693,504.7854579792257,487.4177998111426,507.15368271954674,591.9263456090652,2.106733724504052,1
TRIUNFO,PE,507,479.0617357001972,504.6790927021696,490.53668639053257,523.7455621301775,613.1755424063116,1.406021897810219,1
TRÊS CORAÇÕES,MG,862,499.2880510440835,533.4118329466357,520.2877030162413,554.9916473317866,653.2714617169373,2.8043087971274687,2
TRÊS DE MAIO,RS,540,498.38,529.7892592592593,506.537037037037,547.5383333333333,642.6666666666666,3.788065843621399,2
TRÊS LAGOAS,MS,1306,492.1128637059725,525.1903522205207,509.0290964777948,532.0464012251149,619.6477794793262,3.041982665222102,2
TRÊS MARIAS,MG,316,487.89113924050633,512.5262658227848,502.1379746835443,530.4775316455696,623.4177215189874,2.68961038961039,1
TRÊS PASSOS,RS,900,491.77777777777777,520.5913333333333,501.45644444444446,535.4281111111111,622.7555555555556,3.102925809822361,2
TRÊS PONTAS,MG,570,495.6771929824561,528.3142105263157,511.7424561403509,555.0112280701754,652.3157894736842,2.9127906976744184,2
TRÊS RIOS,RJ,1126,493.9718472468917,527.5414742451154,508.362078152753,535.929484902309,638.98756660746,2.5869001297016863,2
TUBARÃO,SC,1407,499.5043354655295,530.3373134328358,511.3684434968017,546.0948116560057,648.6140724946695,3.91412327947337,2
TUCANO,BA,506,481.0349802371542,510.0590909090909,492.4533596837945,520.9798418972332,622.6086956521739,1.3756177924217463,1
TUCUMÃ,PA,480,467.228125,493.2066666666667,475.2266666666666,492.3314583333333,595.0416666666666,2.156093489148581,1
TUCURUÍ,PA,1521,466.5833004602235,494.83017751479287,473.89184746877055,495.08382642998026,584.3261012491781,1.898581560283688,1
TUNTUM,MA,195,458.4548717948718,480.8523076923077,468.1553846153846,508.02358974358975,597.3333333333334,1.6901408450704225,1
TUPACIGUARA,MG,238,473.1344537815126,500.78487394957983,494.0949579831933,524.1411764705882,618.9915966386554,2.506072874493927,1
TUPÃ,SP,700,504.0132857142857,535.734,521.991,562.1692857142857,641.0285714285715,3.4146800501882058,2
TURIAÇU,MA,151,434.23245033112585,456.6139072847682,447.7450331125828,457.4662251655629,544.1059602649007,1.145631067961165,0
TURMALINA,MG,521,489.88291746641073,516.2207293666027,499.57332053742806,533.0120921305182,625.1055662188099,1.965,2
TUTÓIA,MA,468,464.74679487179486,480.8106837606837,466.3068376068376,481.2504273504274,580.5982905982906,1.3127035830618892,0
UARINI,AM,72,428.19166666666666,436.3930555555555,414.7069444444444,440.6763888888889,373.8888888888889,0.7685185185185185,0
UAUÁ,BA,257,465.7692607003891,503.2326848249027,481.7953307392996,495.5070038910506,582.568093385214,1.3666666666666667,1
UBAITABA,BA,475,457.4789473684211,481.4475789473684,464.2865263157895,480.47326315789473,576.5473684210526,1.407514450867052,0
UBAJARA,CE,700,466.793,495.69628571428575,485.53528571428575,510.29528571428574,563.7714285714286,1.070273631840796,1
UBATUBA,SP,489,504.6597137014315,540.7049079754602,527.5887525562372,560.6179959100205,610.5112474437627,3.227064220183486,2
UBAÍRA,BA,272,465.9632352941176,482.0632352941177,467.1735294117647,487.1077205882352,573.75,1.351437699680511,0
UBERABA,MG,4396,519.189695177434,547.3227252047316,527.4779117379436,570.9462693357598,672.3839854413103,3.5578987008096403,2
UBERLÂNDIA,MG,9762,515.0743904937513,552.2382810899405,529.4799528785085,566.6935668920303,673.7144027863143,3.696356912424266,2
UBIRATÃ,PR,369,473.8837398373984,502.2628726287263,488.96070460704607,511.99837398373984,576.4769647696477,2.9690366972477062,1
UBÁ,MG,1853,514.4286022665947,542.9529951430113,521.3732865623314,574.0820831084728,670.4910955207771,2.7361587457128858,2
UIBAÍ,BA,198,490.68030303030304,521.3333333333334,499.1313131313131,534.3217171717172,647.7777777777778,1.466403162055336,2
UIRAÚNA,PB,488,460.7969262295082,486.1793032786885,467.77725409836063,498.83463114754096,596.1475409836065,1.3579734219269104,1
UMARIZAL,RN,494,459.5240890688259,480.2427125506073,464.1449392712551,487.75425101214574,575.6275303643724,1.2683881064162754,0
UMBAÚBA,SE,518,463.85444015444017,487.2791505791506,468.1430501930502,491.66486486486485,608.7258687258687,1.3128980891719746,1
UMBURANAS,BA,134,440.9283582089552,455.85,451.5805970149254,464.5820895522388,559.7014925373135,1.1446078431372548,0
UMUARAMA,PR,2063,494.1253999030538,521.1458555501696,505.229132331556,538.3529326223946,615.5307804168687,3.627225959635932,2
UNA,BA,170,475.1011764705882,498.2458823529412,479.4470588235294,485.06,560.7058823529412,1.6337448559670782,1
UNAÍ,MG,1105,488.3457918552036,512.8805429864253,500.3664253393665,522.2166515837105,609.737556561086,2.9887387387387387,1
UNIÃO,PI,674,453.0703264094956,473.4019287833828,457.4029673590504,481.05281899109787,604.9258160237389,1.1689961880559083,0
UNIÃO DA VITÓRIA,PR,703,495.6718349928876,535.3668563300142,511.8726884779516,540.9775248933144,605.8321479374112,2.9493742889647327,2
UNIÃO DOS PALMARES,AL,1402,457.7990727532097,483.01198288159776,464.9569186875892,492.4458630527817,585.7346647646219,1.3129380053908355,0
URANDI,BA,207,485.087922705314,494.4111111111112,484.7111111111111,510.5589371980676,621.6425120772947,1.3485477178423235,1
URBANO SANTOS,MA,404,446.4079207920792,464.5465346534653,444.7660891089109,468.85668316831686,557.9702970297029,1.0685483870967742,0
URUARÁ,PA,221,457.70135746606337,478.3158371040724,457.068778280543,478.97330316742085,577.8280542986425,1.752559726962457,0
URUAÇU,GO,1009,467.1617443012884,495.1548067393459,482.64172447968286,508.4070366699703,577.6610505450941,2.224411951684679,1
URUBURETAMA,CE,773,445.7891332470893,466.779042690815,465.6571798188874,481.3945666235446,509.8576972833118,1.0807926829268293,0
URUCARÁ,AM,271,426.94132841328417,436.1332103321033,429.06199261992623,440.6690036900369,473.13653136531366,1.0756048387096775,0
URUCURITUBA,AM,131,431.4893129770993,444.8068702290076,423.7496183206106,441.6618320610687,483.51145038167937,1.1852459016393442,0
URUGUAIANA,RS,1455,478.6597250859107,514.6429553264605,498.1071477663231,526.9716838487973,600.659793814433,2.788279301745636,1
URUOCA,CE,311,450.3009646302251,469.5051446945338,459.4453376205788,476.9096463022508,482.3151125401929,0.924278846153846,0
URUÇUÍ,PI,786,443.2075063613231,460.1580152671756,442.1342239185751,470.05,530.9669211195928,1.523489932885906,0
VACARIA,RS,558,496.3483870967742,533.7281362007168,515.0413978494623,543.1989247311828,613.0465949820789,3.390048154093098,2
VALENTE,BA,559,467.7168157423972,492.63542039356,478.1615384615384,497.7048300536673,602.3255813953489,1.480234260614934,1
VALENÇA,BA,2091,485.4471544715447,516.0998087039694,498.3481109516978,518.5621712099473,619.8373983739838,2.083150584795322,1
VALENÇA DO PIAUÍ,PI,1320,447.8110606060606,469.4898484848485,453.62045454545455,478.63689393939393,582.3636363636364,1.167451244115669,0
VALINHOS,SP,1175,543.5970212765958,572.0085957446809,549.4914042553191,611.6051914893617,669.7872340425532,6.461816720257235,2
VALPARAÍSO DE GOIÁS,GO,2224,468.4948291366906,501.9062050359712,489.238489208633,503.2724820143885,570.1978417266187,2.1082773365913257,1
VARGEM GRANDE,MA,472,439.5832627118644,463.36927966101695,447.4582627118644,467.0686440677966,546.1016949152543,1.0961199294532629,0
VARGEM GRANDE DO SUL,SP,229,507.2890829694323,530.2323144104803,511.2611353711791,553.0960698689956,613.0131004366813,2.903114186851211,2
VARGEM GRANDE PAULISTA,SP,437,518.8716247139588,545.1205949656751,528.6741418764302,565.7672768878718,627.7803203661327,3.674074074074074,2
VARGINHA,MG,1733,511.1542412002309,548.2438545874206,528.5009809578764,572.4358338141951,674.2758222735141,3.379891035165924,2
VARJOTA,CE,585,464.471623931624,486.2757264957265,480.0275213675213,510.1565811965812,546.2905982905983,1.2593123209169057,1
